Soil Moisture (%),Soil Humidity (%),Rain Drop Level (mm),Temperature,Recommended Crop,Best ML Algorithm
9.77721591,63.4944954,292.8628817,15.85323795,Cotton,Decision Tree Classifier
42.68626338,59.18610874,212.1618439,31.12423289,Cotton,Decision Tree Classifier
15.79189785,45.95785228,226.3819097,33.19452226,Cotton,Decision Tree Classifier
13.77312222,52.24695228,169.0206528,13.72957923,Cotton,Decision Tree Classifier
27.72101531,45.00716439,226.7327217,29.5241873,Cotton,Decision Tree Classifier
39.59362091,80.37493658,257.9338965,38.84307928,Cotton,Decision Tree Classifier
7.787593336,46.7619914,145.828591,15.78471452,Cotton,Decision Tree Classifier
30.95635638,69.76866833,185.9586788,37.27908493,Cotton,Decision Tree Classifier
10.36446993,57.13702068,161.1950086,28.18143848,Cotton,Decision Tree Classifier
6.640747287,51.29891923,168.7411841,27.72834602,Cotton,Decision Tree Classifier
7.373477847,71.97342197,267.014373,11.55768047,Cotton,Decision Tree Classifier
42.53738487,62.85011547,106.6850491,32.44900835,Cotton,Decision Tree Classifier
10.30876176,60.00727336,62.45520768,24.34819158,Pulses,Random Forest Classifier
7.031811399,69.64260024,136.8840331,31.63523176,Cotton,Decision Tree Classifier
24.70549492,64.56338142,62.42555714,34.2754331,Cotton,Decision Tree Classifier
42.97970624,55.17421043,149.5201277,25.7138912,Cotton,Decision Tree Classifier
16.80837694,67.95306439,271.0524316,17.9093294,Cotton,Decision Tree Classifier
23.97706779,73.47492883,185.2300561,14.24717474,Cotton,Decision Tree Classifier
6.796513965,41.33465793,256.629856,14.81509384,Cotton,Decision Tree Classifier
25.20853314,63.29358645,49.85727588,36.00803962,Millets,Random Forest Classifier
30.99258863,42.88416423,270.2620778,13.70734287,Cotton,Decision Tree Classifier
30.69081742,49.3202707,180.5361493,21.54082219,Cotton,Decision Tree Classifier
19.95920115,68.0254367,9.527936622,20.02823939,Pulses,Random Forest Classifier
19.19899313,83.30944576,189.9356866,35.96367,Cotton,Decision Tree Classifier
9.798062852,84.14028396,285.4190869,24.33080502,Cotton,Decision Tree Classifier
21.50592443,43.49720051,23.75010014,39.89339252,Millets,Random Forest Classifier
9.477260099,60.95525431,174.7368391,32.11164239,Cotton,Decision Tree Classifier
39.49681751,69.15032415,274.6435809,35.52770726,Cotton,Decision Tree Classifier
48.4823434,47.35349523,2.9085505,12.96016798,Cotton,Decision Tree Classifier
48.65335055,78.27161084,189.2738779,17.59306766,Rice,Random Forest Classifier
43.92819947,77.21176292,142.4706875,14.06338587,Cotton,Decision Tree Classifier
32.03564672,85.16705069,104.0967956,23.90865917,Wheat,Random Forest Classifier
36.53895638,40.4243006,188.260947,31.54862464,Cotton,Decision Tree Classifier
17.83426112,50.8342122,15.81062838,15.07190705,Cotton,Decision Tree Classifier
33.38466891,81.35933571,225.9189139,13.90505634,Cotton,Decision Tree Classifier
25.50422972,73.52900254,1.343843076,28.43826246,Maize,Random Forest Classifier
26.69078029,84.71949268,92.08072314,16.90938261,Cotton,Decision Tree Classifier
39.09994522,42.85898273,151.1875913,24.37975215,Cotton,Decision Tree Classifier
17.686326,69.84819829,113.1066752,11.53353183,Cotton,Decision Tree Classifier
19.31178253,68.45232874,92.24278056,30.41838436,Cotton,Decision Tree Classifier
46.6088806,41.78372082,249.2505436,26.23949145,Cotton,Decision Tree Classifier
7.530093268,65.67610385,280.4497723,29.42268697,Cotton,Decision Tree Classifier
26.85354343,70.47601557,262.1138055,18.2621914,Cotton,Decision Tree Classifier
46.07603602,49.56465871,156.7293939,18.35808926,Cotton,Decision Tree Classifier
32.46633535,53.66647916,265.2492526,34.04081599,Cotton,Decision Tree Classifier
29.58831834,72.01736731,276.2584696,31.55686939,Cotton,Decision Tree Classifier
16.23848807,63.41504738,122.7715191,27.39185954,Cotton,Decision Tree Classifier
20.44739701,82.90068288,85.03375785,28.84430427,Pulses,Random Forest Classifier
43.34217871,57.1190883,29.47956174,12.82132539,Cotton,Decision Tree Classifier
30.16481593,53.33298292,143.7275763,35.68513913,Cotton,Decision Tree Classifier
28.16339872,89.24329702,283.8890761,33.09721099,Cotton,Decision Tree Classifier
9.481087109,85.55678851,168.2722584,27.71474601,Cotton,Decision Tree Classifier
5.72126704,41.44963725,200.2686305,37.55785393,Cotton,Decision Tree Classifier
48.36583349,78.53643077,33.86514555,15.05913723,Cotton,Decision Tree Classifier
21.96437753,45.51673869,43.05589924,30.59972158,Millets,Random Forest Classifier
32.14458779,41.37425974,139.3419786,38.88945333,Cotton,Decision Tree Classifier
8.587178293,53.6847758,285.3794397,19.30026894,Cotton,Decision Tree Classifier
35.74014286,53.46729395,108.2353925,10.45876942,Cotton,Decision Tree Classifier
46.96550189,80.96593812,263.2452124,32.04602401,Cotton,Decision Tree Classifier
30.90493638,75.5333623,36.08657803,10.20940973,Cotton,Decision Tree Classifier
10.67518951,89.08047137,185.1051621,36.17600948,Cotton,Decision Tree Classifier
31.17746874,75.57564502,180.1838931,11.68903756,Cotton,Decision Tree Classifier
39.48562459,60.91277766,257.962425,29.5829419,Wheat,Random Forest Classifier
23.28874415,74.94638305,0.995011321,21.31552433,Pulses,Random Forest Classifier
44.59269866,89.97295336,56.97950016,16.10021961,Cotton,Decision Tree Classifier
34.1907329,75.50709413,65.90628763,36.947752,Cotton,Decision Tree Classifier
45.46620132,78.0840678,284.9898264,32.38737556,Cotton,Decision Tree Classifier
33.05773901,86.91825076,46.10809688,20.21321698,Pulses,Random Forest Classifier
10.90795874,45.68256307,11.08870507,18.52459279,Cotton,Decision Tree Classifier
18.936127,75.23921467,160.3384484,32.08036882,Cotton,Decision Tree Classifier
14.08077267,82.5402979,158.5675387,35.09712288,Cotton,Decision Tree Classifier
45.8971924,87.71893001,253.2140896,31.47551393,Wheat,Random Forest Classifier
39.21800303,50.54846449,284.6578951,29.19967675,Cotton,Decision Tree Classifier
35.4379266,65.19645039,161.5636326,16.83774176,Cotton,Decision Tree Classifier
18.54348438,74.02774238,278.9982547,35.5841195,Cotton,Decision Tree Classifier
13.28201474,52.37338648,217.5477454,32.4898595,Cotton,Decision Tree Classifier
39.04029896,70.02364316,79.3677384,25.51822869,Maize,Random Forest Classifier
26.33710756,52.87893912,278.5262133,25.34763287,Cotton,Decision Tree Classifier
15.16052985,56.67285103,200.2329529,27.07519083,Cotton,Decision Tree Classifier
32.74798902,62.07593483,124.2287798,34.84829183,Cotton,Decision Tree Classifier
6.815023346,66.45950494,204.0726254,32.26778647,Cotton,Decision Tree Classifier
19.67766144,62.46829358,120.3938483,35.68734982,Cotton,Decision Tree Classifier
26.08506476,64.65977599,34.2551304,25.21848315,Maize,Random Forest Classifier
11.65812503,54.92943781,215.6936242,28.73947177,Cotton,Decision Tree Classifier
49.30945149,47.9482547,247.2262837,35.63715421,Cotton,Decision Tree Classifier
14.40938141,42.36749887,218.6418597,16.96960181,Cotton,Decision Tree Classifier
10.86589085,49.79893612,68.73440033,23.32062041,Cotton,Decision Tree Classifier
14.15906932,69.09718208,286.990504,28.61956711,Cotton,Decision Tree Classifier
39.60775099,79.30577239,7.576368507,37.45438772,Millets,Random Forest Classifier
24.14775467,48.46237987,99.80558921,10.47508033,Cotton,Decision Tree Classifier
30.44371729,45.42776789,78.02773036,16.37719475,Cotton,Decision Tree Classifier
5.945412064,77.46451803,14.43786828,17.03351523,Cotton,Decision Tree Classifier
6.549408886,55.25791653,121.7189079,19.79838041,Cotton,Decision Tree Classifier
25.06214974,87.57497196,186.934452,18.45359861,Cotton,Decision Tree Classifier
41.74948594,75.71589853,264.765859,27.70416357,Rice,Random Forest Classifier
44.83574954,56.33780236,296.9069149,36.56860793,Cotton,Decision Tree Classifier
8.901795542,54.47713739,242.4268759,29.10933523,Cotton,Decision Tree Classifier
29.22633959,66.18491931,140.6041556,17.24579677,Cotton,Decision Tree Classifier
46.09533588,43.95723341,217.1113278,35.9125855,Cotton,Decision Tree Classifier
22.45877395,45.88382563,253.0871366,28.96137367,Cotton,Decision Tree Classifier
42.33046241,48.79289407,139.5921589,16.56886375,Cotton,Decision Tree Classifier
11.01630445,78.73617967,235.5163302,20.84999611,Cotton,Decision Tree Classifier
47.09275204,65.69286796,144.7957255,33.6989442,Cotton,Decision Tree Classifier
38.81404929,40.52835614,115.9487973,32.16793544,Cotton,Decision Tree Classifier
47.36004768,73.67582637,157.8272513,27.29747109,Rice,Random Forest Classifier
35.44777551,61.18450893,202.7564213,14.34302508,Cotton,Decision Tree Classifier
21.35317694,65.54261825,218.0646169,34.09867892,Cotton,Decision Tree Classifier
47.21815276,50.70581217,107.0208807,19.22627586,Cotton,Decision Tree Classifier
17.40050493,67.58911142,171.3960755,33.14793817,Cotton,Decision Tree Classifier
19.94776349,88.95766199,272.9612622,29.42699097,Cotton,Decision Tree Classifier
36.53637881,43.67223455,292.89387,17.92510845,Cotton,Decision Tree Classifier
39.43923348,54.19586998,68.17442736,16.37107684,Cotton,Decision Tree Classifier
46.82315677,52.14987964,57.84934971,13.9272977,Cotton,Decision Tree Classifier
14.21610841,52.42746554,203.00569,17.2583871,Cotton,Decision Tree Classifier
40.90991158,58.93531788,124.4051657,14.73487067,Cotton,Decision Tree Classifier
38.2345724,80.90548924,7.266701525,28.51153743,Maize,Random Forest Classifier
7.870755031,85.6429345,104.0585612,27.96349357,Cotton,Decision Tree Classifier
22.42504135,50.11075437,242.023423,27.5851618,Cotton,Decision Tree Classifier
17.72444557,67.1474969,239.2280791,29.25669428,Cotton,Decision Tree Classifier
18.7020691,71.84494861,148.4055446,34.44353602,Cotton,Decision Tree Classifier
49.23260958,66.09137372,141.7733805,37.40658135,Cotton,Decision Tree Classifier
33.92498361,61.70381971,173.8522327,16.91126614,Cotton,Decision Tree Classifier
37.2954271,49.59877529,65.81901317,27.63323471,Cotton,Decision Tree Classifier
48.94779368,64.41096796,157.8130875,12.35008664,Cotton,Decision Tree Classifier
21.97408021,60.06074139,3.313908017,13.60427315,Cotton,Decision Tree Classifier
41.08280758,79.77816813,142.6678664,29.63017939,Wheat,Random Forest Classifier
24.55389335,78.18021796,100.8153139,24.59741685,Cotton,Decision Tree Classifier
44.12901523,46.69993406,202.4608818,32.74996261,Cotton,Decision Tree Classifier
13.12958936,44.42595263,191.5060752,22.77032443,Cotton,Decision Tree Classifier
47.64587797,85.40769716,114.2507641,13.8279522,Cotton,Decision Tree Classifier
14.84472688,66.77541945,2.181894444,36.16160961,Cotton,Decision Tree Classifier
19.67992281,82.89004686,75.68208882,12.48665413,Cotton,Decision Tree Classifier
39.02865053,42.90755603,190.0043551,15.66893928,Cotton,Decision Tree Classifier
22.71898137,66.32578083,21.71200291,18.30930598,Pulses,Random Forest Classifier
32.36951195,66.97132573,32.29272655,39.85841821,Millets,Random Forest Classifier
25.00580755,83.03510163,194.1105074,22.50579461,Cotton,Decision Tree Classifier
38.40664717,44.88049991,226.7302203,25.05125591,Cotton,Decision Tree Classifier
15.27490636,52.02227818,96.4649124,33.09090253,Cotton,Decision Tree Classifier
7.630609426,60.32691569,146.9019197,29.09246756,Cotton,Decision Tree Classifier
18.49682289,83.29207377,283.7134095,35.24262076,Cotton,Decision Tree Classifier
26.34388992,86.94416575,283.6630687,24.59300376,Cotton,Decision Tree Classifier
12.56090235,89.63623098,92.25083234,39.16533062,Cotton,Decision Tree Classifier
20.96587803,87.95967432,242.9963625,33.90437085,Cotton,Decision Tree Classifier
22.99923582,40.29708779,178.1832158,22.04096165,Cotton,Decision Tree Classifier
7.582632966,42.38541707,292.645348,21.43815469,Cotton,Decision Tree Classifier
31.24882617,47.38034096,143.2840709,37.88473576,Cotton,Decision Tree Classifier
44.79545426,57.44310484,232.4120604,30.53246907,Cotton,Decision Tree Classifier
11.82843108,81.49590155,230.4411389,28.64300904,Cotton,Decision Tree Classifier
31.9013606,84.63280977,149.2298603,32.73491912,Cotton,Decision Tree Classifier
34.91326422,49.34172031,238.6890343,26.82501484,Cotton,Decision Tree Classifier
23.87006062,70.98320758,78.31209999,14.77500319,Cotton,Decision Tree Classifier
36.54939143,85.86809925,36.67591089,19.57646386,Pulses,Random Forest Classifier
23.48291946,63.1865868,127.5491234,26.73834591,Cotton,Decision Tree Classifier
27.70867796,45.1771786,283.089197,10.54503463,Cotton,Decision Tree Classifier
5.330887005,62.8906825,150.2233825,23.12052115,Cotton,Decision Tree Classifier
36.12740514,58.78974511,190.5777416,32.67408638,Cotton,Decision Tree Classifier
34.76042055,68.8828998,187.2487368,14.92702014,Cotton,Decision Tree Classifier
6.72803948,61.93293422,39.77186018,11.9367685,Cotton,Decision Tree Classifier
21.57125483,40.86729634,117.0890647,35.08087422,Cotton,Decision Tree Classifier
49.05643284,89.69988667,212.0816919,28.51821605,Rice,Random Forest Classifier
23.93314532,67.17701189,291.5970296,15.29736917,Cotton,Decision Tree Classifier
27.58754323,63.68153777,50.40532149,34.18914942,Maize,Random Forest Classifier
45.94685712,87.73086858,123.1325671,29.74388414,Wheat,Random Forest Classifier
37.27678441,47.79301838,28.52813994,20.02357809,Cotton,Decision Tree Classifier
31.1931559,49.46188013,72.71293789,21.28588816,Cotton,Decision Tree Classifier
40.90121066,80.40073745,113.027803,14.6766449,Cotton,Decision Tree Classifier
43.89648199,53.041554,162.1929744,35.05766783,Cotton,Decision Tree Classifier
25.55996323,79.96135531,69.17006467,25.27019955,Maize,Random Forest Classifier
26.37987642,53.57667415,68.26879835,26.7105723,Maize,Random Forest Classifier
22.3722921,41.65938151,233.3489937,36.50475746,Cotton,Decision Tree Classifier
48.5017763,65.85073619,288.7924989,10.47491849,Cotton,Decision Tree Classifier
36.37248144,49.83432171,97.08389033,12.00769188,Cotton,Decision Tree Classifier
8.745037979,77.89231465,206.3976056,14.84736946,Cotton,Decision Tree Classifier
43.83318305,72.05998166,77.42413841,10.90113439,Cotton,Decision Tree Classifier
26.62519734,86.1801334,278.3856765,29.7446847,Cotton,Decision Tree Classifier
8.093925789,79.14941786,201.870708,29.01638405,Cotton,Decision Tree Classifier
29.73727648,49.03879774,240.8030564,16.32405709,Cotton,Decision Tree Classifier
23.77239255,80.00791183,14.80621296,14.48219335,Cotton,Decision Tree Classifier
44.49872322,72.08685224,179.5517905,14.37054104,Cotton,Decision Tree Classifier
14.17975716,73.44758209,158.2836994,38.5972424,Cotton,Decision Tree Classifier
42.19090743,81.6131443,87.89907207,30.80513586,Maize,Random Forest Classifier
30.0959911,68.69120346,78.72899552,27.56286485,Maize,Random Forest Classifier
7.457463645,63.30017572,174.0074407,19.67460615,Cotton,Decision Tree Classifier
48.73303856,71.83205177,211.9456905,22.99129594,Rice,Random Forest Classifier
28.06768598,54.89787145,9.951827111,12.68217644,Cotton,Decision Tree Classifier
18.08945844,49.12985655,170.2204746,39.94455664,Cotton,Decision Tree Classifier
26.12330789,70.8293919,51.13785868,32.65256391,Maize,Random Forest Classifier
43.60360026,51.69241845,42.10881942,28.6435947,Maize,Random Forest Classifier
18.7206406,43.99575547,186.9358464,27.63301586,Cotton,Decision Tree Classifier
13.67043784,40.02770923,93.26103517,25.12943116,Cotton,Decision Tree Classifier
10.80820611,70.41597007,132.2640699,17.72282283,Cotton,Decision Tree Classifier
18.40367293,58.10743917,107.9996428,16.7917121,Cotton,Decision Tree Classifier
40.10216392,77.61554853,194.500896,26.48597372,Rice,Random Forest Classifier
26.22318643,58.75881992,141.0359298,12.10602444,Cotton,Decision Tree Classifier
15.23667217,64.30017241,289.0375986,12.23412397,Cotton,Decision Tree Classifier
12.47832498,60.35424864,105.7148277,26.82440809,Cotton,Decision Tree Classifier
19.97282644,72.52873956,222.0853021,37.59436145,Cotton,Decision Tree Classifier
47.29659678,57.8069581,77.18777027,37.42815553,Cotton,Decision Tree Classifier
20.43620207,88.1883825,152.6259278,10.32484902,Cotton,Decision Tree Classifier
49.46558342,86.80734933,165.7709256,13.22182647,Cotton,Decision Tree Classifier
26.83537051,82.40139513,98.73278432,27.49233081,Maize,Random Forest Classifier
13.06237632,86.01501353,141.5341587,35.45427165,Cotton,Decision Tree Classifier
45.10130413,62.45698442,83.78359137,38.6334726,Cotton,Decision Tree Classifier
25.71599179,66.82151984,1.800234502,35.81746678,Millets,Random Forest Classifier
36.93521046,77.10462963,64.69449049,30.32839406,Maize,Random Forest Classifier
49.26702124,74.80729625,210.0192517,16.01575233,Rice,Random Forest Classifier
7.257890764,84.53392978,231.2889073,12.17864422,Cotton,Decision Tree Classifier
9.35125519,75.81655136,84.06086014,11.42547348,Cotton,Decision Tree Classifier
